Number of Episodes,Rewards
27060,-28.884034180000004
27090,-28.56683848
27120,-28.39951108
27150,-28.293301579999998
27180,-28.735079400000004
27210,-28.643903900000005
27240,-29.14706968
27270,-29.09442988
27300,-28.8076541
27330,-29.25371628
27360,-29.045005
27390,-29.20452478
27420,-28.98351748
27450,-28.846863520000003
27480,-28.98285114
27510,-28.585635719999996
27540,-28.174472899999998
27570,-27.96840314
27600,-27.82683668
27630,-27.68637108
27660,-26.64224538
27690,-26.523112239999996
27720,-26.07631722
27750,-26.233638339999995
27780,-26.326867439999997
27810,-26.27510656
27840,-26.755911700000002
27870,-27.75847544
27900,-27.95312658
27930,-27.93400386
27960,-27.669637060000003
27990,-27.99376738
28020,-27.887622999999998
28050,-28.16857038
28080,-28.572151620000007
28110,-28.549136980000004
28140,-29.1852829
28170,-28.7755934
28200,-28.419032480000002
28230,-28.144194600000002
28260,-27.749341459999997
28290,-27.898257020000003
28320,-28.235542360000004
28350,-27.833724480000004
28380,-27.88879504
28410,-27.97631848
28440,-28.3058713
28470,-28.13379432
28500,-28.21037704
28530,-28.55178754
28560,-28.27238788
28590,-28.347058340000004
28620,-28.246550220000003
28650,-28.140735660000004
28680,-27.820481340000004
28710,-27.74286508
28740,-27.220898180000002
28770,-27.128971180000004
28800,-26.86596974
28830,-26.648867439999997
28860,-26.5894289
28890,-26.399064300000003
28920,-26.5577365
28950,-26.377268460000003
28980,-26.6840978
29010,-26.322625679999998
29040,-25.97957586
29070,-26.135651080000002
29100,-25.707151359999997
29130,-25.67314244
29160,-25.91267642
29190,-25.88767288
29220,-25.94212202
29250,-26.117087340000005
29280,-26.07859266
29310,-26.169720480000002
29340,-25.90221538
29370,-24.856966940000003
29400,-24.38454888
29430,-24.1497302
29460,-24.080242920000003
29490,-23.476223779999998
29520,-23.420871939999998
29550,-23.47989418
29580,-23.38587688
29610,-23.09476924
29640,-22.514371160000003
29670,-22.619218240000002
29700,-22.552519540000006
29730,-22.6815478
29760,-23.03315882
29790,-22.952001540000005
29820,-23.00388514
29850,-23.530233660000004
29880,-23.123628
29910,-23.215333700000002
29940,-23.147814580000002
29970,-23.12098762
30000,-23.156892
30030,-23.08499398
30060,-22.80398474
30090,-22.89722288
30120,-22.805937760000003
30150,-22.752026580000003
30180,-23.092962340000003
30210,-23.16498168
30240,-22.889188400000002
30270,-22.8562741
30300,-23.185761000000003
30330,-24.482296820000002
30360,-24.44596164
30390,-24.44125968
30420,-24.75366146
30450,-24.94332648
