#{"t_start": 1651713549.0551136, "env_id": null}
r,l,t
-45.641837,15,8.555011
-32.169012,15,8.567109
-49.451818,15,8.575144
-194.076816,15,8.595211
-54.367234,15,8.607323
-61.976617,15,8.617352
-66.692349,15,8.627433
-24.425492,15,8.637461
-83.953434,15,8.647562
-31.292032,15,8.665618
-30.579103,15,8.675646
-35.475485,15,8.687697
-96.15207,15,8.697732
-83.702317,15,8.707787
-24.5436,15,8.717822
-179.969674,15,8.727912
-61.109956,15,8.745984
-54.842876,15,8.756013
-48.554866,15,8.776119
-130.470051,15,8.788177
-30.153679,15,8.798205
-200.509826,15,8.808324
-62.941349,15,8.818353
-49.514994,15,8.828464
-75.432918,15,8.838498
-66.368451,15,8.856616
-31.053391,15,8.866669
-22.031482,15,8.878716
-40.50615,15,8.888772
-81.965174,15,8.898801
-495.617917,15,8.9089
-11.364039,15,8.918927
-170.287428,15,8.92902
-19.127638,15,8.939092
-25.794782,15,9.138523
-36.307414,15,9.150609
-56.73177,15,9.160681
-13.946628,15,9.180845
-29.739632,15,9.190923
-69.133157,15,9.211071
-36.24323,15,9.221094
-178.599056,15,9.231125
-100.817497,15,9.251177
-12.725793,15,9.2612
-129.967458,15,9.279299
-197.354403,15,9.291423
-64.673242,15,9.309568
-14.12127,15,9.321645
-33.462167,15,9.331706
-46.742353,15,9.339718
-66.760441,15,9.351767
-40.207856,15,9.369827
-109.473941,15,9.381866
-47.962835,15,9.391918
-19.100347,15,9.401945
-57.396618,15,9.412009
-48.136074,15,9.422039
-40.466573,15,9.432142
-25.747328,15,9.450233
-23.873029,15,9.462276
-70.001486,15,9.472333
-25.958729,15,9.482368
-203.954774,15,9.492425
-108.518423,15,9.50247
-58.086166,15,9.512563
-64.115342,15,9.52259
-38.477516,15,9.540695
-28.938905,15,9.552822
-54.461288,15,9.56285
-46.089847,15,9.572914
-74.344827,15,9.582955
-44.11483,15,9.593008
-74.31401,15,9.603049
-49.204685,15,9.613106
-43.267087,15,9.631174
-34.160843,15,9.641202
-25.815489,15,9.653943
-24.569826,15,9.663971
-50.183967,15,9.674079
-65.595193,15,9.692314
-81.989943,15,9.702464
-67.251089,15,9.714557
-33.380859,15,9.72459
-19.363565,15,9.734655
-35.425285,15,9.752828
-26.209428,15,9.76493
-8.624777,15,9.775052
-75.978104,15,9.793236
-72.261072,15,9.8053
-35.912566,15,9.81539
-55.571835,15,9.825579
-41.851806,15,9.835618
-61.984944,15,9.845747
-23.382571,15,9.863855
-89.513563,15,9.875987
-11.401108,15,9.886158
-15.686853,15,9.896248
-74.35144,15,9.904306
-50.278323,15,9.926479
-102.889776,15,9.936564
-12.918383,15,9.946598
-46.452161,15,9.956659
-53.000674,15,9.966775
-39.710003,15,9.987014
-52.157064,15,9.997188
-106.407507,15,10.007348
-22.300856,15,10.017427
-35.731048,15,10.035579
-177.143687,15,10.047637
-95.390072,15,10.057742
-79.086281,15,10.067774
-70.754641,15,10.077844
-30.159361,15,10.095921
-246.202023,15,10.10797
-109.337019,15,10.118077
-23.3366,15,10.128134
-85.659477,15,10.138227
-52.307233,15,10.148258
-109.856547,15,10.166432
-267.305807,15,10.178552
-65.094296,15,10.186607
-44.620384,15,10.19662
-16.212081,15,10.212268
-74.595202,15,10.227866
-109.31892,15,10.227866
-17.30973,15,10.243487
-72.961063,15,10.259108
-33.921161,15,10.27473
-115.837151,15,10.29035
-67.947981,15,10.29888
-29.814824,15,10.308927
-50.47031,15,10.327038
-90.964956,15,10.339154
-100.040767,15,10.349282
-30.912168,15,10.359312
-40.57221,15,10.369535
-38.008824,15,10.387651
-76.120032,15,10.399697
-74.556657,15,10.409752
-42.662873,15,10.417785
-182.704012,15,10.429846
-114.041297,15,10.447948
-65.349757,15,10.459991
-15.039427,15,10.470083
-83.094764,15,10.480111
-27.892451,15,10.490178
-41.811024,15,10.500229
-30.608654,15,10.510322
-62.027491,15,10.520351
-46.248963,15,10.538454
-65.361466,15,10.550576
-23.74502,15,10.560606
-98.332531,15,10.57066
-79.675307,15,10.580694
-81.986653,15,10.590786
-181.851263,15,10.600813
-83.287558,15,10.618886
-56.70429,15,10.628932
-55.766296,15,10.640976
-185.329651,15,10.651101
-87.036233,15,10.661156
-88.946681,15,10.67125
-51.873626,15,10.681278
-59.349182,15,10.701382
-67.96245,15,10.711417
-34.049717,15,10.719429
-37.548711,15,10.731488
-15.141592,15,10.741536
-527.507852,15,10.759641
-126.86649,15,10.771691
-62.808478,15,10.779722
-52.899362,15,10.981318
-126.758617,15,10.993399
-53.416333,15,11.001437
-139.559396,15,11.01352
-23.019708,15,11.031607
-14.795957,15,11.041685
-25.280463,15,11.053766
-49.655116,15,11.071844
-38.137124,15,11.081926
-38.573492,15,11.094001
-69.620981,15,11.102039
-39.995303,15,11.122156
-24.680959,15,11.134253
-42.611509,15,11.142293
-37.686792,15,11.162423
-66.08496,15,11.174478
-41.022178,15,11.182489
-235.309228,15,11.194539
-67.800047,15,11.214641
-29.904959,15,11.222656
-100.433938,15,11.234734
-34.8367,15,11.242748
-29.868119,15,11.254831
-38.075584,15,11.274933
-54.206653,15,11.282948
-55.404689,15,11.295022
-39.055457,15,11.303347
-165.068583,15,11.323455
-33.042958,15,11.335547
-21.151521,15,11.343563
-35.597655,15,11.355604
