#{"t_start": 1651711458.952147, "env_id": null}
r,l,t
-15.481051,90,55.823626
-22.630713,90,55.896045
-45.919227,90,55.976544
-32.176031,90,56.064916
-46.359299,90,56.145258
-32.121368,90,56.22561
-21.976571,90,56.30593
-20.749563,90,56.386213
-24.178003,90,56.466695
-29.099458,90,56.547638
-31.513194,90,56.627947
-45.408302,90,56.909701
-19.838652,90,56.990178
-40.702335,90,57.080645
-27.394913,90,57.1632
-59.423225,90,57.243597
-40.799822,90,57.323917
-47.347111,90,57.404387
-21.568565,90,57.492683
-23.195557,90,57.572946
-35.719136,90,57.653362
-32.051823,90,57.734568
-39.876614,90,57.814881
-36.800472,90,57.895287
-21.589616,90,57.975654
-24.90283,90,58.055982
-37.357298,90,58.14646
-24.674239,90,58.228815
-36.653385,90,58.309168
-38.112148,90,58.389721
-38.555406,90,58.470179
-38.738133,90,58.550513
-40.157971,90,58.630875
-43.151297,90,58.913146
-25.618956,90,58.993768
-33.477098,90,59.092682
-26.300526,90,59.175083
-29.709064,90,59.253525
-11.205881,90,59.333917
-34.640486,90,59.404412
-23.028894,90,59.494883
-33.620781,90,59.567374
-34.928329,90,59.645766
-31.913622,90,59.728166
-33.318832,90,59.80865
-17.457981,90,59.889122
-34.743526,90,59.967608
-22.776353,90,60.040074
-28.247588,90,60.120494
-16.344343,90,60.201103
-33.202552,90,60.271416
-14.253293,90,60.352238
-13.723725,90,60.430626
-29.12672,90,60.511019
-27.125003,90,60.583433
-30.72091,90,60.663967
-15.154259,90,60.936159
-18.998973,90,61.02448
-23.495853,90,61.114988
-27.263478,90,61.195316
-18.797728,90,61.275735
-44.622967,90,61.356299
-12.657285,90,61.43671
-11.389662,90,61.517121
-45.778,90,61.597437
-28.804918,90,61.677912
-16.17078,90,61.768439
-36.749981,90,61.850853
-24.760881,90,61.931096
-13.658444,90,62.011601
-26.505471,90,62.100234
-18.331187,90,62.182601
-24.339658,90,62.270963
-22.754564,90,62.353277
-28.361602,90,62.433721
-25.488818,90,62.514059
-25.061477,90,62.594401
-21.359349,90,62.674848
-23.496567,90,62.76325
-38.238425,90,63.036916
-36.394483,90,63.125532
-17.341629,90,63.218221
-24.510196,90,63.298535
-27.153881,90,63.378901
-15.622384,90,63.459276
-16.082874,90,63.539657
-30.210592,90,63.62856
-62.659435,90,63.708945
-30.739294,90,63.789531
-16.911436,90,63.869852
-29.280619,90,63.952159
-39.660353,90,64.03262
-24.328298,90,64.111087
-17.285048,90,64.183553
-14.749311,90,64.263998
-27.390123,90,64.342405
-14.856467,90,64.415075
-20.69594,90,64.495703
-34.555532,90,64.57615
-37.090902,90,64.656618
-35.585045,90,64.735086
-36.497872,90,64.807402
-25.305051,90,65.1002
-9.483479,90,65.188884
-13.522676,90,65.271366
-30.688629,90,65.35191
-13.567269,90,65.432327
-25.57047,90,65.510749
-47.597112,90,65.583058
-16.300219,90,65.664254
-17.128005,90,65.744621
-23.304909,90,65.823116
-30.105409,90,65.903509
-24.962693,90,65.983898
-23.04993,90,66.064292
-37.106099,90,66.144627
-14.359158,90,66.225643
-39.296432,90,66.306048
-15.281026,90,66.386471
-17.38211,90,66.467007
-29.150906,90,66.547325
-31.254554,90,66.637687
-15.13955,90,66.720149
-25.901631,90,66.800745
-23.859803,90,67.082499
-36.760822,90,67.171067
-48.278262,90,67.271718
-27.276091,90,67.352744
-20.15972,90,67.446085
-25.455768,90,67.526704
-40.031476,90,67.607356
-14.101843,90,67.696107
-29.231602,90,67.776663
-19.414448,90,67.867157
-15.30079,90,67.949864
-25.658205,90,68.039052
-43.427947,90,68.119392
-51.176026,90,68.199694
-33.88337,90,68.280146
-26.518033,90,68.372602
-25.544048,90,68.452982
-21.512317,90,68.533296
-29.922053,90,68.613775
-14.58759,90,68.694208
-39.46417,90,68.782721
-15.839518,90,68.855289
-39.459791,90,68.955861
-27.741467,90,69.228046
-38.178453,90,69.316755
-29.327639,90,69.399479
-12.160416,90,69.479856
-15.202856,90,69.560358
-17.832965,90,69.640877
-51.674828,90,69.721452
-31.386133,90,69.802565
-14.912429,90,69.880883
-72.240813,90,69.953198
-24.83909,90,70.031747
-21.139006,90,70.114239
-25.617997,90,70.184665
-44.773857,90,70.265089
-66.935287,90,70.345486
-53.677378,90,70.416038
-41.995457,90,70.496487
-42.998666,90,70.576902
-49.450477,90,70.65539
-29.44786,90,70.737929
-28.821776,90,70.81643
-17.816456,90,70.898769
-20.615269,90,70.9772
-36.985926,90,71.271137
-49.597918,90,71.369679
-24.751785,90,71.460154
-19.26765,90,71.54043
-27.453985,90,71.620933
-30.920496,90,71.70136
-17.886425,90,71.777317
-30.924292,90,71.861927
-35.72016,90,71.940036
-22.521573,90,72.024683
-22.073357,90,72.109296
-22.830654,90,72.193934
-28.798795,90,72.278597
-22.702813,90,72.363187
-24.110572,90,72.441296
-25.834103,90,72.525909
-23.76646,90,72.610522
-25.331203,90,72.679515
-31.663101,90,72.764124
-26.741147,90,72.842233
-21.340548,90,72.926862
-28.466947,90,73.011474
-35.468497,90,73.096086
-23.304001,90,73.381179
-15.746433,90,73.465789
-22.871786,90,73.559519
-23.701544,90,73.638354
-27.276326,90,73.726859
-35.892095,90,73.8073
-17.361681,90,73.879623
-17.974885,90,73.960241
-27.741041,90,74.041336
-21.086089,90,74.119696
-24.112631,90,74.192189
-18.517559,90,74.272642
-17.16971,90,74.353074
-24.887829,90,74.42342
-28.276994,90,74.503812
-9.354338,90,74.574126
-15.463031,90,74.654721
-25.251281,90,74.735248
-29.199216,90,74.80554
-14.370248,90,74.885913
-32.905269,90,74.966395
-23.697101,90,75.044809
-20.036339,90,75.309546
-23.903593,90,75.400119
-22.385439,90,75.490761
-27.748931,90,75.571091
-27.77538,90,75.651644
-33.659088,90,75.731993
-53.487375,90,75.812367
-20.367199,90,75.882894
-13.725996,90,75.96139
-18.13214,90,76.041688
-25.977416,90,76.131966
-38.410249,90,76.214343
-23.91902,90,76.294632
-19.364828,90,76.374982
-31.143114,90,76.455548
-17.735178,90,76.543888
